Trait1	Trait2	Common_eGenes	eGene_Ratio	eGene_List
rheumatoid_arthritis__response_to_drug	body_mass_index	1	0.09090909090909091	['RASA3']
rheumatoid_arthritis__response_to_drug	optic_disc_size_measurement	1	0.09090909090909091	['PLCE1']
rheumatoid_arthritis__response_to_drug	prion_disease	1	0.09090909090909091	['RCHY1']
rheumatoid_arthritis__response_to_drug	schizophrenia	1	0.09090909090909091	['RASA3']
rotator_cuff_tear	Frontotemporal_dementia	1	0.16666666666666666	['SAP30BP']
rotator_cuff_tear	brain_measurement	1	0.16666666666666666	['GALK1']
rotator_cuff_tear	smoking_behavior__carbon_monoxide_exhalation_measurement	1	0.16666666666666666	['SLC7A8']
schizophrenia	Abnormality_of_refraction	1	0.0016474464579901153	['ACTR8']
schizophrenia	Alzheimers_disease	5	0.008237232289950576	['PCNX', 'SFXN5', 'PLCL2', 'CELF1', 'RAD50']
schizophrenia	Asperger_syndrome	1	0.0016474464579901153	['RP11-30K9.5']
schizophrenia	Astigmatism	1	0.0016474464579901153	['MAEL']
schizophrenia	C-reactive_protein_measurement	1	0.0016474464579901153	['RAD50']
schizophrenia	CCL2_measurement	1	0.0016474464579901153	['DLG2']
schizophrenia	Chronic_Hepatitis_C_infection	1	0.0016474464579901153	['MKNK1']
schizophrenia	Corticobasal_degeneration	1	0.0016474464579901153	['NDUFAF7']
schizophrenia	Crohn's_disease	18	0.029654036243822075	['SCAPER', 'SUMF1', 'GIGYF1', 'C1orf106', 'ADCY3', 'PSORS1C1', 'DOCK3', 'ITPR3', 'MROH3P', 'RIT1', 'PLCL1', 'ASTN2', 'CAMTA1', 'RANBP10', 'ACO2', 'IP6K3', 'LEMD2', 'DUS2']
schizophrenia	D_dimer_measurement	4	0.006589785831960461	['LRP4-AS1', 'C11orf49', 'ARHGAP1', 'LRP4']
schizophrenia	FEV-FEC_ratio	6	0.009884678747940691	['LRP1', 'CHRNA5', 'NTN4', 'RP11-160C18.2', 'CHRNA3', 'SETD4']
schizophrenia	FEV_change_measurement__response_to_zileuton__asthma	4	0.006589785831960461	['PCNX', 'PSMA6', 'CHRNA2', 'KIAA0391']
schizophrenia	Graves_disease	3	0.004942339373970346	['ITPR3', 'IP6K3', 'VARS2']
schizophrenia	HIV-1_infection	2	0.0032948929159802307	['PSORS1C1', 'HLA-B']
schizophrenia	HIV-1_infection__virologic_response_measurement__response_to_abacavir	2	0.0032948929159802307	['REEP2', 'MAGI2']
schizophrenia	HOMA-B	1	0.0016474464579901153	['TSNARE1']
schizophrenia	HOMA-IR	2	0.0032948929159802307	['SMIM2', 'SMIM2-AS1']
schizophrenia	HVA_measurement	2	0.0032948929159802307	['ACO2', 'SLC2A8']
schizophrenia	IGFBP-3_measurement	1	0.0016474464579901153	['ERI1']
schizophrenia	Keratoconus	1	0.0016474464579901153	['UBXN4']
schizophrenia	Lewy_body_dementia__Lewy_body_dementia_measurement	1	0.0016474464579901153	['PEBP4']
schizophrenia	MMR-related_febrile_seizures	4	0.006589785831960461	['CD46', 'BAG6', 'CAPN2', 'C1orf132']
schizophrenia	Malignant_epithelial_tumor_of_ovary	1	0.0016474464579901153	['AXIN1']
schizophrenia	Mitral_valve_prolapse	4	0.006589785831960461	['SRR', 'LINC00312', 'SGSM2', 'SETD4']
schizophrenia	PR_interval__Trypanosoma_cruzi_seropositivity	1	0.0016474464579901153	['PDZD2']
schizophrenia	Parkinson's_disease	16	0.026359143327841845	['ATPAF2', 'STIM2', 'IGSF9B', 'PEMT', 'ARL3', 'DYNC1I2', 'IGSF11', 'WBP1L', 'SFXN2', 'TOM1L2', 'NT5C2', 'MYO15A', 'PLCL1', 'FDFT1', 'AS3MT', 'CYP17A1-AS1']
schizophrenia	QT_interval	7	0.011532125205930808	['KLF12', 'SPATS2L', 'AZIN1', 'RP11-420N3.2', 'GPN3', 'ANAPC7', 'MTA3']
schizophrenia	QT_interval__Trypanosoma_cruzi_seropositivity	1	0.0016474464579901153	['MSH6']
schizophrenia	Testicular_Germ_Cell_Tumor	5	0.008237232289950576	['MANBA', 'BDH2', 'MED15', 'SDCCAG8', 'CHRNA3']
schizophrenia	Trypanosoma_cruzi_seropositivity__ejection_fraction_measurement	1	0.0016474464579901153	['FDFT1']
schizophrenia	Tuberculosis	2	0.0032948929159802307	['RP11-399D6.2', 'ASAP1']
schizophrenia	Vitiligo	5	0.008237232289950576	['RERE', 'RP4-756G23.5', 'ACO2', 'ALMS1', 'RP5-1115A15.1']
schizophrenia	acne	9	0.014827018121911038	['LRP4-AS1', 'ZBED4', 'RP11-62H7.2', 'LRP4', 'C11orf49', 'ERI1', 'MAP3K11', 'PCNXL3', 'ALG12']
schizophrenia	acute_lymphoblastic_leukemia	1	0.0016474464579901153	['SGCD']
schizophrenia	adiponectin_measurement	12	0.019769357495881382	['GNL3', 'NEK4', 'TCTN2', 'ZNF664', 'PBRM1', 'PEPD', 'ITIH4', 'CHST8', 'PITPNM2', 'TMEM110', 'NT5DC2', 'CDK2AP1']
schizophrenia	age-related_macular_degeneration	2	0.0032948929159802307	['ADAM10', 'CD46']
schizophrenia	age_at_menarche	16	0.026359143327841845	['ARNTL', 'BEND6', 'RP11-472M19.2', 'ST3GAL3', 'GALNT10', 'KLF12', 'ARMC2', 'DLGAP1', 'SATB2', 'FAM83H-AS1', 'EEFSEC', 'MED8', 'TIE1', 'FAM83H', 'LINC00577', 'SRPK2']
schizophrenia	age_at_onset__Alzheimers_disease	2	0.0032948929159802307	['SCAND2P', 'WDR73']
schizophrenia	age_at_onset__alcohol_dependence	1	0.0016474464579901153	['ANKRD44']
schizophrenia	aggressive_behavior	2	0.0032948929159802307	['VARS2', 'TRIM26']
schizophrenia	airway_responsiveness_measurement__chronic_obstructive_pulmonary_disease	1	0.0016474464579901153	['SGCD']
schizophrenia	albumin_globulin_ratio_measurement	1	0.0016474464579901153	['GALNT2']
schizophrenia	alcohol_dependence	4	0.006589785831960461	['PCNX', 'PPFIA2', 'FABP3', 'SERINC2']
schizophrenia	alcohol_drinking	1	0.0016474464579901153	['PLCL1']
schizophrenia	alkaline_phosphatase_measurement	2	0.0032948929159802307	['CUX1', 'FAM86B3P']
schizophrenia	allergy	4	0.006589785831960461	['RP4-756G23.5', 'ACO2', 'L3MBTL2', 'PLCL1']
schizophrenia	alpha_wave_measurement__electroencephalogram_measurement	6	0.009884678747940691	['GNL3', 'RP5-1157M23.2', 'GLYCTK-AS1', 'GLYCTK', 'PBRM1', 'TMEM110']
schizophrenia	amino_acid_measurement	1	0.0016474464579901153	['GLB1L3']
schizophrenia	amyotrophic_lateral_sclerosis	2	0.0032948929159802307	['ADAM10', 'CCDC175']
schizophrenia	amyotrophic_lateral_sclerosis__age_at_onset	1	0.0016474464579901153	['RIT1']
schizophrenia	angiotensin_converting_enzyme_activity_measurement	1	0.0016474464579901153	['PPIL2']
schizophrenia	ankylosing_spondylitis	2	0.0032948929159802307	['C1orf106', 'MROH3P']
schizophrenia	antibody_measurement__Epstein-Barr_virus_infection	1	0.0016474464579901153	['BAG6']
schizophrenia	antioxidant_measurement	2	0.0032948929159802307	['BLOC1S2', 'HMOX2']
schizophrenia	aortic_root_size	2	0.0032948929159802307	['SUMF1', 'SPECC1']
schizophrenia	asparaginase_hypersensitivity__acute_lymphoblastic_leukemia	1	0.0016474464579901153	['PPFIA2']
schizophrenia	asthma	1	0.0016474464579901153	['RAD50']
schizophrenia	atopic_eczema	1	0.0016474464579901153	['PHACTR3']
schizophrenia	atrial_fibrillation	1	0.0016474464579901153	['KCNN3']
schizophrenia	atrial_natriuretic_factor_measurement	1	0.0016474464579901153	['TTC12']
schizophrenia	attention_deficit_hyperactivity_disorder	1	0.0016474464579901153	['GPC6']
schizophrenia	autism_spectrum_disorder	1	0.0016474464579901153	['C10orf32']
schizophrenia	autoimmune_thyroid_disease__Hashimoto's_thyroiditis__Graves_disease	1	0.0016474464579901153	['RP11-475O6.1']
schizophrenia	autoimmune_thyroid_disease__type_I_diabetes_mellitus	3	0.004942339373970346	['PSORS1C1', 'WASF5P', 'LINC00243']
schizophrenia	behavior	1	0.0016474464579901153	['NOS1']
schizophrenia	beta-2_microglobulin_measurement	2	0.0032948929159802307	['HLA-J', 'HLA-B']
schizophrenia	beta-amyloid_1-42_measurement__Alzheimers_disease	1	0.0016474464579901153	['ACO2']
schizophrenia	biliary_liver_cirrhosis	3	0.004942339373970346	['CISD2', 'PLCL2', 'MANBA']
schizophrenia	birth_measurement__spontaneous_preterm_birth	1	0.0016474464579901153	['MAN1A1']
schizophrenia	birth_weight	1	0.0016474464579901153	['WBP2NL']
schizophrenia	blood_lead_measurement	1	0.0016474464579901153	['PEPD']
schizophrenia	blood_metabolite_measurement	21	0.03459637561779242	['LIPC', 'NFATC3', 'PCNXL2', 'ARVCF', 'ACSM1', 'ACSM5', 'ACSM3', 'TSNARE1', 'DDX56', 'ALMS1', 'COMT', 'SLC12A4', 'TKT', 'TRIM38', 'HIVEP2', 'RALGPS1', 'DOCK3', 'KLC1', 'SCAPER', 'DUS2', 'GFOD2']
schizophrenia	blood_sedimentation	1	0.0016474464579901153	['C1orf63']
schizophrenia	body_composition_measurement	1	0.0016474464579901153	['CPT1B']
schizophrenia	body_height	50	0.08237232289950576	['TRIM38', 'BAG6', 'RP11-282O18.3', 'CTD-2541M15.1', 'HIST1H4H', 'MSH6', 'POLG', 'SFMBT1', 'TMEM110', 'BTN2A2', 'CWF19L1', 'ITIH4', 'ANKRD11', 'MPHOSPH9', 'STAT6', 'NEK4', 'DLG2', 'COX19', 'NCR3LG1', 'TMCC2', 'CDK2AP1', 'ABCB9', 'UTP18', 'VPS13C', 'BEND6', 'INTS2', 'MAU2', 'LARP4', 'SENP6', 'PRRC2A', 'RP5-874C20.3', 'EPN2', 'SETD8', 'ITPR3', 'NUCB2', 'IP6K3', 'SRPK2', 'BAI1', 'ZNF192P1', 'C12orf65', 'ADCY3', 'BAK1', 'C11orf49', 'ZKSCAN3', 'PITPNM2', 'ATF3', 'RALGPS1', 'PBRM1', 'GATAD2A', 'ZSCAN31']
schizophrenia	body_height_at_birth	3	0.004942339373970346	['DCST2', 'ADAM15', 'ZBTB7B']
schizophrenia	body_mass_index__fasting_blood_insulin_measurement	2	0.0032948929159802307	['CHST8', 'PEPD']
schizophrenia	body_weight	1	0.0016474464579901153	['PTBP2']
schizophrenia	bone_density	14	0.023064250411861616	['LRP4-AS1', 'RERE', 'ZBED4', 'LRP4', 'APOPT1', 'DOPEY2', 'MSH6', 'ARHGAP1', 'SRR', 'C11orf49', 'AP000688.29', 'CWF19L1', 'SETD4', 'CKAP5']
schizophrenia	brachial_circumference__anthropometry	1	0.0016474464579901153	['SGCD']
schizophrenia	brain_aneurysm	4	0.006589785831960461	['ANKRD44', 'WBP1L', 'AS3MT', 'PLCL1']
schizophrenia	brain_serotonin_transporter_measurement__response_to_paclitaxel	2	0.0032948929159802307	['LIMK2', 'SFI1']
schizophrenia	breast_carcinoma	3	0.004942339373970346	['HCN1', 'RERE', 'STIM2']
schizophrenia	breast_size__breast_carcinoma	1	0.0016474464579901153	['ZNF365']
schizophrenia	calcium_measurement	1	0.0016474464579901153	['ZDHHC2']
schizophrenia	cancer_biomarker_measurement	1	0.0016474464579901153	['ADAL']
schizophrenia	cardiac_troponin_T_measurement	3	0.004942339373970346	['ZKSCAN3', 'RP5-874C20.3', 'ZSCAN31']
schizophrenia	carotid_artery_intima_media_thickness	1	0.0016474464579901153	['GALNT10']
schizophrenia	carotid_plaque_build	1	0.0016474464579901153	['ADCY3']
schizophrenia	celiac_disease	2	0.0032948929159802307	['C1orf106', 'MROH3P']
schizophrenia	cervical_artery_dissection	1	0.0016474464579901153	['LRP1']
schizophrenia	childhood_cancer__obesity	1	0.0016474464579901153	['SV2A']
schizophrenia	chronic_hepatitis_B_infection	2	0.0032948929159802307	['PSORS1C1', 'CCHCR1']
schizophrenia	chronic_kidney_disease	1	0.0016474464579901153	['ZDHHC8']
schizophrenia	chronic_kidney_disease__serum_creatinine_measurement	2	0.0032948929159802307	['PCNXL3', 'ALMS1']
schizophrenia	chronic_lymphocytic_leukemia	10	0.016474464579901153	['IFT74', 'QPCT', 'BAK1', 'TAPBP', 'NDUFAF7', 'CEBPZ', 'AC007390.5', 'ITPR3', 'LEMD2', 'PRKD3']
schizophrenia	chronic_obstructive_pulmonary_disease	5	0.008237232289950576	['CHRNA5', 'CHRNA3', 'PSMA4', 'RP11-650L12.2', 'RP11-160C18.2']
schizophrenia	chronic_obstructive_pulmonary_disease__chronic_bronchitis	3	0.004942339373970346	['RP11-160C18.2', 'CHRNA3', 'CHRNA5']
schizophrenia	chronic_obstructive_pulmonary_disease__smoking_initiation	1	0.0016474464579901153	['BAK1']
schizophrenia	cis-trans-18:2_fatty_acid_measurement__trans_fatty_acid_measurement	2	0.0032948929159802307	['COX19', 'RALGPS1']
schizophrenia	cocaine_dependence	1	0.0016474464579901153	['GPATCH8']
schizophrenia	coffee_consumption	1	0.0016474464579901153	['PPCDC']
schizophrenia	cognition	5	0.008237232289950576	['DOCK3', 'NEK4', 'PBRM1', 'NT5DC2', 'WBP2NL']
schizophrenia	cognitive_decline	1	0.0016474464579901153	['SLCO4C1']
schizophrenia	colorectal_cancer	1	0.0016474464579901153	['CERS5']
schizophrenia	comprehensive_strength_index__muscle_measurement	2	0.0032948929159802307	['COX19', 'RALGPS1']
schizophrenia	conduct_disorder	2	0.0032948929159802307	['RIT1', 'ERI1']
schizophrenia	corneal_topography	2	0.0032948929159802307	['MAP7D1', 'TRAPPC3']
schizophrenia	coronary_artery_calcification	1	0.0016474464579901153	['RP11-160C18.2']
schizophrenia	coronary_heart_disease	9	0.014827018121911038	['SUMF1', 'PEMT', 'NT5C2', 'SRR', 'RP11-160C18.2', 'WBP1L', 'SGSM2', 'AS3MT', 'FUT9']
schizophrenia	cumulative_dose_response_to_bevacizumab__breast_carcinoma__chemotherapy-induced_hypertension	1	0.0016474464579901153	['ERI1']
schizophrenia	cutaneous_lupus_erythematosus	1	0.0016474464579901153	['CCHCR1']
schizophrenia	cytotoxicity_measurement__response_to_clozapine	1	0.0016474464579901153	['GS1-304P7.1']
schizophrenia	dermatomyositis	1	0.0016474464579901153	['PLCL1']
schizophrenia	diabetic_nephropathy	3	0.004942339373970346	['LIMK2', 'SFI1', 'FUT9']
schizophrenia	diabetic_retinopathy	2	0.0032948929159802307	['UGGT2', 'CEP170']
schizophrenia	diastolic_blood_pressure	13	0.0214168039538715	['RERE', 'PPCDC', 'BAG6', 'POC1B', 'ARL3', 'NT5C2', 'WBP1L', 'SFXN2', 'FES', 'CYP17A1-AS1', 'HFE', 'AS3MT', 'FURIN']
schizophrenia	diffuse_large_B-cell_lymphoma	2	0.0032948929159802307	['HLA-B', 'LINC00243']
schizophrenia	drug-induced_agranulocytosis__response_to_clozapine	1	0.0016474464579901153	['KCNN3']
schizophrenia	drug-induced_agranulocytosis__response_to_thioamide__Graves_disease	1	0.0016474464579901153	['PSORS1C1']
schizophrenia	drug_dependence	1	0.0016474464579901153	['RP11-406O16.1']
schizophrenia	e-selectin_measurement	1	0.0016474464579901153	['PPIL2']
schizophrenia	egg_allergy_measurement	1	0.0016474464579901153	['SGCD']
schizophrenia	electrocardiography__PR_interval	2	0.0032948929159802307	['XYLB', 'EXOG']
schizophrenia	electrodermal_activity_measurement__skin_conductance_response_amplitude	1	0.0016474464579901153	['MMP16']
schizophrenia	electroencephalogram_measurement__beta_wave_measurement	1	0.0016474464579901153	['NUP214']
schizophrenia	emphysema_imaging_measurement	5	0.008237232289950576	['RP11-160C18.2', 'CHRNA3', 'PSMA4', 'RP11-650L12.2', 'CHRNA5']
schizophrenia	emphysema_pattern_measurement	5	0.008237232289950576	['RP11-160C18.2', 'CHRNA5', 'PSMA4', 'RP11-650L12.2', 'CHRNA3']
schizophrenia	endothelial_growth_factor_measurement__angiopoietin-2_receptor_measurement	1	0.0016474464579901153	['ZZEF1']
schizophrenia	energy_expenditure	3	0.004942339373970346	['CHRNA5', 'CHRNA3', 'RP11-160C18.2']
schizophrenia	energy_intake	6	0.009884678747940691	['STIM2', 'DLG2', 'RP11-727A23.10', 'ITPR3', 'IP6K3', 'LEMD2']
schizophrenia	eosinophil_count	1	0.0016474464579901153	['RAD50']
schizophrenia	eosinophilic_esophagitis	1	0.0016474464579901153	['STAT6']
schizophrenia	erythrocyte_count	1	0.0016474464579901153	['GIGYF1']
schizophrenia	exercise	2	0.0032948929159802307	['FAM63B', 'ALMS1']
schizophrenia	eye_color	1	0.0016474464579901153	['AP000318.2']
schizophrenia	facial_pigmentation_measurement	1	0.0016474464579901153	['SPG7']
schizophrenia	fasting_blood_insulin_measurement	4	0.006589785831960461	['SMIM2', 'SMIM2-AS1', 'GLB1L3', 'JAM3']
schizophrenia	fat_body_mass	1	0.0016474464579901153	['CTSS']
schizophrenia	fatty_acid_measurement__linolenic_acid_measurement	1	0.0016474464579901153	['HIVEP3']
schizophrenia	febrile_seizures	2	0.0032948929159802307	['AC010127.3', 'SCN1A']
schizophrenia	febrile_seizures__MMR-related_febrile_seizures	2	0.0032948929159802307	['CD46', 'C1orf132']
schizophrenia	fibrinogen_measurement	1	0.0016474464579901153	['PCCB']
schizophrenia	follicle_stimulating_hormone_measurement	1	0.0016474464579901153	['ZFPM1']
schizophrenia	forced_expiratory_volume	4	0.006589785831960461	['RP11-160C18.2', 'ASTN2', 'CHRNA5', 'CHRNA3']
schizophrenia	freckles	1	0.0016474464579901153	['SPG7']
schizophrenia	gastric_adenocarcinoma	2	0.0032948929159802307	['BAI1', 'TSNARE1']
schizophrenia	gestational_age	1	0.0016474464579901153	['RGS7BP']
schizophrenia	glaucoma	2	0.0032948929159802307	['OR7E14P', 'NCR3LG1']
schizophrenia	glomerular_filtration_rate	1	0.0016474464579901153	['ALMS1']
schizophrenia	glucose_homeostasis_measurement__acute_insulin_response_measurement	1	0.0016474464579901153	['ZDHHC2']
schizophrenia	glycerophospholipid_measurement__blood_metabolite_measurement	4	0.006589785831960461	['ENOX1', 'COX19', 'RALGPS1', 'KIAA0391']
schizophrenia	gout	1	0.0016474464579901153	['MAP3K11']
schizophrenia	hair_color	2	0.0032948929159802307	['EXOC2', 'SPG7']
schizophrenia	heart_failure	1	0.0016474464579901153	['NTM']
schizophrenia	heart_function_measurement	2	0.0032948929159802307	['KLF12', 'CERKL']
schizophrenia	heart_rate	1	0.0016474464579901153	['TKT']
schizophrenia	height-adjusted_body_mass_index	1	0.0016474464579901153	['ADCY3']
schizophrenia	helix_rolling	1	0.0016474464579901153	['SEPT10']
schizophrenia	hemoglobin_measurement	1	0.0016474464579901153	['HFE']
schizophrenia	hemoglobin_measurement__mean_corpuscular_hemoglobin	1	0.0016474464579901153	['RASGEF1C']
schizophrenia	hepatic_lipid_content_measurement__obesity	1	0.0016474464579901153	['GATAD2A']
schizophrenia	hepatitis_B_infection	2	0.0032948929159802307	['PSORS1C1', 'CCHCR1']
schizophrenia	high_density_lipoprotein_cholesterol_measurement	18	0.029654036243822075	['DNAH10OS', 'LRP4-AS1', 'LIPC', 'NFATC3', 'GFOD2', 'LRP4', 'SLC12A4', 'PCCB', 'NT5DC2', 'PEPD', 'ADAM10', 'C11orf49', 'MAP3K11', 'RANBP10', 'COX19', 'ZNF664', 'ARHGAP1', 'DUS2']
schizophrenia	high_density_lipoprotein_cholesterol_measurement__metabolic_syndrome	2	0.0032948929159802307	['COX19', 'C12orf76']
schizophrenia	hip_circumference__anthropometry	1	0.0016474464579901153	['SGCD']
schizophrenia	hippocampal_atrophy	1	0.0016474464579901153	['CAND1']
schizophrenia	homocysteine_measurement	3	0.004942339373970346	['PCNX', 'TRIM38', 'TMTC1']
schizophrenia	hormone_measurement	1	0.0016474464579901153	['PEMT']
schizophrenia	hydroxy-leucine_measurement	1	0.0016474464579901153	['ALMS1']
schizophrenia	hypertension	9	0.014827018121911038	['BAG6', 'SENP6', 'AS3MT', 'WBP1L', 'FES', 'CYP17A1-AS1', 'HFE', 'NT5C2', 'FURIN']
schizophrenia	hypospadias	1	0.0016474464579901153	['EEFSEC']
schizophrenia	infant_head_circumference	6	0.009884678747940691	['MPHOSPH9', 'RP11-282O18.3', 'C12orf65', 'SETD8', 'PITPNM2', 'ABCB9']
schizophrenia	information_processing_speed	1	0.0016474464579901153	['TTC12']
schizophrenia	insulin_measurement	2	0.0032948929159802307	['VPS13C', 'LRP4']
schizophrenia	insulin_resistance	1	0.0016474464579901153	['PCBP3']
schizophrenia	intelligence	1	0.0016474464579901153	['SFI1']
schizophrenia	interferon_alpha_measurement__systemic_lupus_erythematosus	3	0.004942339373970346	['ANKRD44', 'DRAM2', 'DRD2']
schizophrenia	interleukin-1_beta_measurement	1	0.0016474464579901153	['DLG2']
schizophrenia	interleukin_18_measurement	1	0.0016474464579901153	['DLG2']
schizophrenia	intra_cranial_volume	1	0.0016474464579901153	['TMCC3']
schizophrenia	intraocular_pressure_measurement	3	0.004942339373970346	['C1QTNF4', 'SNX19', 'CKAP5']
schizophrenia	iron_biomarker_measurement	1	0.0016474464579901153	['TRIM38']
schizophrenia	iron_biomarker_measurement__transferrin_measurement	2	0.0032948929159802307	['ARNTL', 'CCDC39']
schizophrenia	large_artery_stroke__coronary_heart_disease	8	0.013179571663920923	['PEMT', 'NT5C2', 'RP11-160C18.2', 'WBP1L', 'SFXN2', 'CHRNA3', 'MYO15A', 'AS3MT']
schizophrenia	lentiform_nucleus_measurement	1	0.0016474464579901153	['RP5-1043L13.1']
schizophrenia	leprosy	2	0.0032948929159802307	['ENOX1', 'ASTN2']
schizophrenia	leukocyte_count	1	0.0016474464579901153	['SLC25A12']
schizophrenia	lipoprotein-associated_phospholipase_A(2)_measurement	1	0.0016474464579901153	['AP3B2']
schizophrenia	liver_enzyme_measurement__serum_alanine_aminotransferase_measurement	2	0.0032948929159802307	['CWF19L1', 'BLOC1S2']
schizophrenia	longevity	1	0.0016474464579901153	['COX19']
schizophrenia	longitudinal_BMI_measurement	1	0.0016474464579901153	['KLF12']
schizophrenia	low_density_lipoprotein_cholesterol_measurement	2	0.0032948929159802307	['COX19', 'GATAD2A']
schizophrenia	lumbar_disc_degeneration	2	0.0032948929159802307	['PRR12', 'PDGFD']
schizophrenia	lung_adenocarcinoma	3	0.004942339373970346	['CHRNA5', 'CHRNA3', 'RP11-160C18.2']
schizophrenia	lung_carcinoma__squamous_cell_carcinoma__gastric_carcinoma	1	0.0016474464579901153	['LRFN2']
schizophrenia	magnesium_measurement	2	0.0032948929159802307	['GFOD2', 'SMPD3']
schizophrenia	maximal_midexpiratory_flow_rate	1	0.0016474464579901153	['IGSF11']
schizophrenia	mean_arterial_pressure	11	0.018121911037891267	['PPCDC', 'C10orf32', 'POC1B', 'ARL3', 'NT5C2', 'WBP1L', 'SFXN2', 'FES', 'HFE', 'AS3MT', 'FURIN']
schizophrenia	mean_corpuscular_hemoglobin_concentration	1	0.0016474464579901153	['SFMBT1']
schizophrenia	mean_corpuscular_volume	3	0.004942339373970346	['RASGEF1C', 'CPT1B', 'HFE']
schizophrenia	mean_platelet_volume	5	0.008237232289950576	['DSTYK', 'CNTN2', 'OSBPL9', 'RBBP5', 'TMCC2']
schizophrenia	melanoma	2	0.0032948929159802307	['CTSS', 'MTAP']
schizophrenia	membranous_glomerulonephritis	3	0.004942339373970346	['PSORS1C1', 'BAG6', 'CCHCR1']
schizophrenia	mental_or_behavioural_disorder	3	0.004942339373970346	['WBP2NL', 'FTSJ2', 'CAMTA1']
schizophrenia	metabolic_syndrome	4	0.006589785831960461	['RANBP10', 'GFOD2', 'DUS2', 'SLC12A4']
schizophrenia	metabolite_measurement	5	0.008237232289950576	['TRAF3IP2', 'LIPC', 'RALGPS1', 'ALMS1', 'COX19']
schizophrenia	migraine_disorder	7	0.011532125205930808	['MMP16', 'LRP1', 'C10orf32', 'ARL3', 'RABGAP1L', 'ZKSCAN3', 'VAPA']
schizophrenia	monocyte_count	1	0.0016474464579901153	['CERKL']
schizophrenia	mood_disorder	7	0.011532125205930808	['GNL3', 'NEK4', 'SFMBT1', 'WDR82', 'PBRM1', 'TMEM110', 'NT5DC2']
schizophrenia	mucocutaneous_lymph_node_syndrome	2	0.0032948929159802307	['FDFT1', 'BLK']
schizophrenia	multiple_myeloma	4	0.006589785831960461	['ERI1', 'ANKRD11', 'FAM86B3P', 'SPG7']
schizophrenia	multiple_sclerosis	16	0.026359143327841845	['MPHOSPH9', 'CPT1B', 'RP11-282O18.3', 'MANBA', 'OGFOD2', 'C12orf65', 'MROH3P', 'PLCL2', 'UBE2D3', 'PLXNA4', 'SETD8', 'PPIL2', 'C1orf106', 'PITPNM2', 'ZBTB46', 'ABCB9']
schizophrenia	myocardial_infarction	2	0.0032948929159802307	['PLCL2', 'MKL2']
schizophrenia	narcolepsy_with_cataplexy	3	0.004942339373970346	['TRIM38', 'HFE', 'CPT1B']
schizophrenia	neuroblastoma	1	0.0016474464579901153	['LINC00577']
schizophrenia	neurofibrilliary_tangles_measurement	3	0.004942339373970346	['ANKRD44', 'CERKL', 'ZFPM1']
schizophrenia	neuropsychological_test	3	0.004942339373970346	['ACP6', 'IGSF9B', 'JAM3']
schizophrenia	neutrophil_count	1	0.0016474464579901153	['PDGFD']
schizophrenia	nicotine_dependence	3	0.004942339373970346	['RP11-160C18.2', 'CHRNA5', 'CHRNA3']
schizophrenia	non-alcoholic_fatty_liver_disease__cirrhosis_of_liver	2	0.0032948929159802307	['MAP3K11', 'FDFT1']
schizophrenia	obese_body_mass_index_status__urate_measurement	2	0.0032948929159802307	['DFNA5', 'MPP6']
schizophrenia	obesity	2	0.0032948929159802307	['UGGT2', 'ADCY3']
schizophrenia	omega-6_polyunsaturated_fatty_acid_measurement	1	0.0016474464579901153	['COX19']
schizophrenia	open-angle_glaucoma	6	0.009884678747940691	['GNL3', 'NEK4', 'MUSTN1', 'PBRM1', 'TMEM110', 'ITIH4']
schizophrenia	optic_cup_area_measurement	2	0.0032948929159802307	['RERE', 'RP5-1115A15.1']
schizophrenia	optic_disc_size_measurement	3	0.004942339373970346	['RERE', 'OSBPL10', 'RP5-1115A15.1']
schizophrenia	osteoarthritis	7	0.011532125205930808	['GNL3', 'NEK4', 'NT5DC2', 'MUSTN1', 'PBRM1', 'TMEM110', 'ZNF664']
schizophrenia	osteoporosis	1	0.0016474464579901153	['AC073043.1']
schizophrenia	ovarian_carcinoma	2	0.0032948929159802307	['AXIN1', 'KCNS3']
schizophrenia	p-tau_measurement	2	0.0032948929159802307	['MLH1', 'LRRFIP2']
schizophrenia	partial_epilepsy	2	0.0032948929159802307	['AC010127.3', 'SCN1A']
schizophrenia	pathological_myopia	10	0.016474464579901153	['BLK', 'PARP8', 'RP11-62H7.2', 'FDFT1', 'MFHAS1', 'ERI1', 'RP11-115J16.2', 'ALG1L13P', 'UGGT2', 'FAM86B3P']
schizophrenia	periodontitis	1	0.0016474464579901153	['OSBPL10']
schizophrenia	phospholipid_measurement	6	0.009884678747940691	['KDM4B', 'STIM2', 'COX19', 'KIAA0391', 'AC004381.6', 'ASTN2']
schizophrenia	phosphorus_measurement	1	0.0016474464579901153	['IP6K3']
schizophrenia	plasma_beta-amyloid_1-40_measurement	3	0.004942339373970346	['MMP16', 'RTN1', 'MED15']
schizophrenia	plasma_clusterin_measurement	1	0.0016474464579901153	['CACNA1C']
schizophrenia	plasminogen_activator_inhibitor_1_measurement	1	0.0016474464579901153	['ARNTL']
